# Gene Family	demo_Abundance-RPKs
UniRef90_A0A174RIA7|unclassified	15.3668252288
UniRef90_A0A0P0FJQ5	15.3631284916
UniRef90_A0A0P0FJQ5|unclassified	15.3631284916
UniRef90_R5AN15	15.3450779873
UniRef90_R5AN15|unclassified	15.3450779873
UniRef90_A0A173WP55	15.3448674643
UniRef90_A0A173WP55|unclassified	15.3448674643
UniRef90_R5K470	15.3434194308
UniRef90_R5K470|unclassified	15.3434194308
UniRef90_A0A374VB99	15.3423423840
UniRef90_A0A374VB99|unclassified	15.3423423840
UniRef90_A0A380YWJ9	15.3362949434
UniRef90_A0A380YWJ9|unclassified	15.3362949434
UniRef90_A0A139JTK9	15.3361605930
UniRef90_A0A139JTK9|unclassified	15.3361605930
UniRef90_A0A069D6G0	15.3181528486
UniRef90_A0A069D6G0|unclassified	15.3181528486
UniRef90_Q5LAX0	15.3040883817
UniRef90_Q5LAX0|unclassified	15.3040883817
UniRef90_A0A3C1Y559	15.2916096903
UniRef90_A0A3C1Y559|unclassified	15.2916096903
UniRef90_F3ZTW4	15.2345721469
UniRef90_F3ZTW4|unclassified	15.2345721469
UniRef90_W0U6P3	15.2325119114
UniRef90_W0U6P3|unclassified	15.2325119114
UniRef90_R5B853	15.2179852111
UniRef90_R5B853|unclassified	15.2179852111
UniRef90_R6UYL8	15.2140605751
UniRef90_R6UYL8|unclassified	15.2140605751
UniRef90_R6T1X5	15.2089545438
UniRef90_R6T1X5|unclassified	15.2089545438
UniRef90_D4IPR2	15.1706513544
UniRef90_D4IPR2|unclassified	15.1706513544
UniRef90_I3YR59	15.1479011387
UniRef90_I3YR59|unclassified	15.1479011387
UniRef90_Q89ZV6	15.1269510658
UniRef90_Q89ZV6|unclassified	15.1269510658
UniRef90_A0A139K7N7	15.1242936811
UniRef90_A0A139K7N7|unclassified	15.1242936811
UniRef90_Q8A2B0	15.1116609907
UniRef90_Q8A2B0|unclassified	15.1116609907
UniRef90_R5B1Y1	15.0898755920
UniRef90_R5B1Y1|unclassified	15.0898755920
UniRef90_A0A139JW94	15.0867384274
UniRef90_A0A139JW94|unclassified	15.0867384274
UniRef90_R5B310	15.0411296551
UniRef90_R5B310|unclassified	15.0411296551
UniRef90_B0MVV5	15.0294122939
UniRef90_B0MVV5|unclassified	15.0294122939
UniRef90_A0A1Q6EXU8	15.0236317138
UniRef90_A0A1Q6EXU8|unclassified	15.0236317138
UniRef90_D1JUZ6	15.0171210783
UniRef90_D1JUZ6|unclassified	15.0171210783
UniRef90_A0A0P0GC32	15.0055983577
UniRef90_A0A0P0GC32|unclassified	15.0055983577
UniRef90_A0A3C0CCJ4	14.9922090155
UniRef90_A0A3C0CCJ4|unclassified	14.9922090155
UniRef90_A0A174XXE6	14.9713067108
UniRef90_A0A174XXE6|unclassified	14.9713067108
UniRef90_I3YLC0	14.9682715164
UniRef90_I3YLC0|unclassified	14.9682715164
UniRef90_W0U750	14.9639949938
UniRef90_W0U750|unclassified	14.9639949938
UniRef90_A0A174R6B3	14.9632666456
UniRef90_A0A174R6B3|unclassified	14.9632666456
UniRef90_R5UBQ2	14.9550287626
UniRef90_R5UBQ2|unclassified	14.9550287626
UniRef90_A0A015QDU3	14.9283000368
UniRef90_A0A015QDU3|unclassified	14.9283000368
UniRef90_Q89ZJ0	14.9272845137
UniRef90_Q89ZJ0|unclassified	14.9272845137
UniRef90_K1RR15	14.9198121708
UniRef90_K1RR15|unclassified	14.9198121708
UniRef90_A0A174J5J5	14.9195952291
UniRef90_A0A174J5J5|unclassified	14.9195952291
UniRef90_I3YNP0	14.9094388364
UniRef90_I3YNP0|unclassified	14.9094388364
UniRef90_A0A374V8P0	14.8955945023
UniRef90_A0A374V8P0|unclassified	14.8955945023
UniRef90_A0A0P0G8Y8	14.8045530574
UniRef90_A0A0P0G8Y8|unclassified	14.8045530574
UniRef90_R5UDT7	14.7933305980
UniRef90_R5UDT7|unclassified	14.7933305980
UniRef90_Q8A7G2	14.7548120957
UniRef90_Q8A7G2|unclassified	14.7548120957
UniRef90_A0A180FIA4	14.7327474665
UniRef90_A0A180FIA4|unclassified	14.7327474665
UniRef90_D4IQC4	14.7147889365
UniRef90_D4IQC4|unclassified	14.7147889365
UniRef90_Q5LFT6	14.7115255676
UniRef90_Q5LFT6|unclassified	14.7115255676
UniRef90_F7LYS8	14.7074036242
UniRef90_F7LYS8|unclassified	14.7074036242
UniRef90_A0A174ZD29	14.7031602711
UniRef90_A0A174ZD29|unclassified	14.7031602711
UniRef90_A0A143XXH2	14.6594545148
UniRef90_A0A143XXH2|unclassified	14.6594545148
UniRef90_R5C195	14.6533301874
UniRef90_R5C195|unclassified	14.6533301874
UniRef90_A0A0P0G4W4	14.6477974720
UniRef90_A0A0P0G4W4|unclassified	14.6477974720
UniRef90_A0A3A5QDV0	14.6433526593
UniRef90_A0A3A5QDV0|unclassified	14.6433526593
UniRef90_A0A073I7W9	14.6374484698
UniRef90_A0A073I7W9|unclassified	14.6374484698
UniRef90_A0A0P0EQX8	14.6102702485
UniRef90_A0A0P0EQX8|unclassified	14.6102702485
UniRef90_A0A139L9W2	14.6094592267
UniRef90_A0A139L9W2|unclassified	14.6094592267
UniRef90_A0A3D3K768	14.6065027598
UniRef90_A0A3D3K768|unclassified	14.6065027598
UniRef90_R5UJN7	14.5750685750
UniRef90_R5UJN7|unclassified	14.5750685750
UniRef90_R5UB39	14.5614036259
UniRef90_R5UB39|unclassified	14.5614036259
UniRef90_W4P776	14.5576029432
UniRef90_W4P776|unclassified	14.5576029432
UniRef90_A0A3D3YQ83	14.4830105697
UniRef90_A0A3D3YQ83|unclassified	14.4830105697
UniRef90_A5ZFS2	14.4336586578
UniRef90_A5ZFS2|unclassified	14.4336586578
UniRef90_Q8A0U0	14.3713557571
UniRef90_Q8A0U0|unclassified	14.3713557571
UniRef90_E4M7D8	14.3652039997
UniRef90_E4M7D8|unclassified	14.3652039997
UniRef90_A0A0N7IFU0	14.3455351233
UniRef90_A0A0N7IFU0|unclassified	14.3455351233
UniRef90_R5B021	14.3380149018
UniRef90_R5B021|unclassified	14.3380149018
UniRef90_R6EBS9	14.3239496559
UniRef90_R6EBS9|unclassified	14.3239496559
UniRef90_A0A173YD24	14.3020254581
UniRef90_A0A173YD24|unclassified	14.3020254581
UniRef90_A0A174XCA6	14.2882818116
UniRef90_A0A174XCA6|unclassified	14.2882818116
UniRef90_R6VA38	14.2843481613
UniRef90_R6VA38|unclassified	14.2843481613
UniRef90_A0A1C5T4F7	14.2649995238
UniRef90_A0A1C5T4F7|unclassified	14.2649995238
UniRef90_A0A149N041	14.2585649201
UniRef90_A0A149N041|unclassified	14.2585649201
UniRef90_E4MCR6	14.2535394704
UniRef90_E4MCR6|unclassified	14.2535394704
UniRef90_D4IQH2	14.2450288466
UniRef90_D4IQH2|unclassified	14.2450288466
UniRef90_R7KMV4	14.2173155224
UniRef90_R7KMV4|unclassified	14.2173155224
UniRef90_I3YMY6	14.2077469561
UniRef90_I3YMY6|unclassified	14.2077469561
UniRef90_A0A0N7I9D8	14.1909887168
UniRef90_A0A0N7I9D8|unclassified	14.1909887168
UniRef90_A0A174ZDM7	14.1898415094
UniRef90_A0A174ZDM7|unclassified	14.1898415094
UniRef90_A5ZL41	14.1830496829
UniRef90_A5ZL41|unclassified	14.1830496829
UniRef90_R6TDX2	14.1802456589
UniRef90_R6TDX2|unclassified	14.1802456589
UniRef90_A0A1C5LUT4	14.1733840324
UniRef90_A0A1C5LUT4|unclassified	14.1733840324
UniRef90_A0A0P0F8T8	14.1585805308
UniRef90_A0A0P0F8T8|unclassified	14.1585805308
UniRef90_A0A0N7IAH0	14.1448422491
UniRef90_A0A0N7IAH0|unclassified	14.1448422491
UniRef90_A0A1C7H6E8	14.1378965910
UniRef90_A0A1C7H6E8|unclassified	14.1378965910
UniRef90_A0A0P0GFU6	14.1374970083
UniRef90_A0A0P0GFU6|unclassified	14.1374970083
UniRef90_A0A015PC27	14.1350117840
UniRef90_A0A015PC27|unclassified	14.1350117840
UniRef90_A0A1M4ZS51	14.1340497399
UniRef90_A0A1M4ZS51|unclassified	14.1340497399
UniRef90_R6K7C9	14.1312055239
UniRef90_R6K7C9|unclassified	14.1312055239
UniRef90_B0NLR7	14.1243357576
UniRef90_B0NLR7|unclassified	14.1243357576
UniRef90_R5UUF2	14.1107444999
UniRef90_R5UUF2|unclassified	14.1107444999
UniRef90_A6LFQ4	14.0849905047
UniRef90_A6LFQ4|unclassified	14.0849905047
UniRef90_R6JP84	14.0800836814
UniRef90_R6JP84|unclassified	14.0800836814
UniRef90_R6SVJ5	14.0766524782
UniRef90_R6SVJ5|unclassified	14.0766524782
UniRef90_R5V5B5	14.0384262675
UniRef90_R5V5B5|unclassified	14.0384262675
UniRef90_A0A173WBR7	14.0371085310
UniRef90_A0A173WBR7|unclassified	14.0371085310
UniRef90_E4MDL4	13.9963789839
UniRef90_E4MDL4|unclassified	13.9963789839
UniRef90_W4UNB0	13.9864862284
UniRef90_W4UNB0|unclassified	13.9864862284
UniRef90_A0A173Y6N4	13.9790063865
UniRef90_A0A173Y6N4|unclassified	13.9790063865
UniRef90_R6U8I1	13.9786455072
UniRef90_R6U8I1|unclassified	13.9786455072
UniRef90_A0A015QGC1	13.9717180860
UniRef90_A0A015QGC1|unclassified	13.9717180860
UniRef90_A0A1C0WSP9	13.9713187991
UniRef90_A0A1C0WSP9|unclassified	13.9713187991
UniRef90_U2CLT2	13.9671938524
UniRef90_U2CLT2|unclassified	13.9671938524
UniRef90_R5UEA2	13.9622280818
UniRef90_R5UEA2|unclassified	13.9622280818
UniRef90_A0A143XI62	13.9586977069
UniRef90_A0A143XI62|unclassified	13.9586977069
UniRef90_A0A0P0EV66	13.9548790184
UniRef90_A0A0P0EV66|unclassified	13.9548790184
UniRef90_Q89ZK5	13.9285132794
UniRef90_Q89ZK5|unclassified	13.9285132794
UniRef90_Q64XS0	13.9213548273
UniRef90_Q64XS0|unclassified	13.9213548273
UniRef90_A0A0K6BRQ6	13.8926989596
UniRef90_A0A0K6BRQ6|unclassified	13.8926989596
UniRef90_A0A1Q6FLF8	13.8782441480
UniRef90_A0A1Q6FLF8|unclassified	13.8782441480
UniRef90_I3YKF4	13.8527656846
UniRef90_I3YKF4|unclassified	13.8527656846
UniRef90_A0A359G239	13.8489878057
UniRef90_A0A359G239|unclassified	13.8489878057
UniRef90_R5U3R7	13.8395509119
UniRef90_R5U3R7|unclassified	13.8395509119
UniRef90_B7BFU4	13.8347422608
UniRef90_B7BFU4|unclassified	13.8347422608
UniRef90_A0A174GT87	13.7967679472
UniRef90_A0A174GT87|unclassified	13.7967679472
UniRef90_A0A069D3D8	13.7536629171
UniRef90_A0A069D3D8|unclassified	13.7536629171
UniRef90_C6IEX0	13.7336709094
UniRef90_C6IEX0|unclassified	13.7336709094
UniRef90_J9GEQ9	13.7284776376
UniRef90_J9GEQ9|unclassified	13.7284776376
UniRef90_E4MAA7	13.7260098655
UniRef90_E4MAA7|unclassified	13.7260098655
UniRef90_A0A174TCX1	13.7195260843
UniRef90_A0A174TCX1|unclassified	13.7195260843
UniRef90_R5UB84	13.7151643350
UniRef90_R5UB84|unclassified	13.7151643350
UniRef90_A0A373WMQ7	13.7079622565
UniRef90_A0A373WMQ7|unclassified	13.7079622565
UniRef90_I3YKG9	13.6881192255
UniRef90_I3YKG9|unclassified	13.6881192255
UniRef90_A0A1V5RY76	13.6766464763
UniRef90_A0A1V5RY76|unclassified	13.6766464763
UniRef90_R6UXF2	13.6647527744
UniRef90_R6UXF2|unclassified	13.6647527744
UniRef90_R5UER6	13.6118789514
UniRef90_R5UER6|unclassified	13.6118789514
UniRef90_Q8A531	13.5634510200
UniRef90_Q8A531|unclassified	13.5634510200
UniRef90_Q8AAD8	13.5457620163
UniRef90_Q8AAD8|unclassified	13.5457620163
UniRef90_F7LJ47	13.5196250332
UniRef90_F7LJ47|unclassified	13.5196250332
UniRef90_W4UN50	13.5128174355
UniRef90_W4UN50|unclassified	13.5128174355
UniRef90_R5USH2	13.4858842203
UniRef90_R5USH2|unclassified	13.4858842203
UniRef90_I8XL31	13.4685516408
UniRef90_I8XL31|unclassified	13.4685516408
UniRef90_Q8AAP4	13.4615384615
UniRef90_Q8AAP4|unclassified	13.4615384615
UniRef90_A0A0P0M1H0	13.4587250860
UniRef90_A0A0P0M1H0|unclassified	13.4587250860
UniRef90_A0A143XUU5	13.4555065946
UniRef90_A0A143XUU5|unclassified	13.4555065946
UniRef90_A0A0P0F9X8	13.4441780228
UniRef90_A0A0P0F9X8|unclassified	13.4441780228
UniRef90_A0A3A9BDK6	13.3824892695
UniRef90_A0A3A9BDK6|unclassified	13.3824892695
UniRef90_W4UQG5	13.3719560438
UniRef90_W4UQG5|unclassified	13.3719560438
UniRef90_R6DL08	13.3518201601
UniRef90_R6DL08|unclassified	13.3518201601
UniRef90_A0A3D6AUK7	13.3405393105
UniRef90_A0A3D6AUK7|unclassified	13.3405393105
UniRef90_A0A174CNI7	13.3317601106
UniRef90_A0A174CNI7|unclassified	13.3317601106
UniRef90_Q8A6L0	13.2976743772
UniRef90_Q8A6L0|unclassified	13.2976743772
UniRef90_Q89YZ7	13.2883237642
UniRef90_Q89YZ7|unclassified	13.2883237642
UniRef90_R6SBL9	13.2566805514
UniRef90_R6SBL9|unclassified	13.2566805514
UniRef90_R5V7Z9	13.2530820194
UniRef90_R5V7Z9|unclassified	13.2530820194
UniRef90_D4INT5	13.2429015488
UniRef90_D4INT5|unclassified	13.2429015488
UniRef90_Q8AAB1	13.2363663276
UniRef90_Q8AAB1|unclassified	13.2363663276
UniRef90_E5CGI9	13.2253575585
UniRef90_E5CGI9|unclassified	13.2253575585
UniRef90_R5AY78	13.2071069734
UniRef90_R5AY78|unclassified	13.2071069734
UniRef90_A0A3D2SC23	13.2026735204
UniRef90_A0A3D2SC23|unclassified	13.2026735204
UniRef90_K1U8U7	13.1431238074
UniRef90_K1U8U7|unclassified	13.1431238074
UniRef90_Q8A2S5	13.1383305460
UniRef90_Q8A2S5|unclassified	13.1383305460
UniRef90_R5V8E9	13.1283346822
UniRef90_R5V8E9|unclassified	13.1283346822
UniRef90_A0A1M4ZT28	13.0388078460
UniRef90_A0A1M4ZT28|unclassified	13.0388078460
UniRef90_R6SY08	13.0164163926
UniRef90_R6SY08|unclassified	13.0164163926
UniRef90_A0A397WCN7	13.0026062871
UniRef90_A0A397WCN7|unclassified	13.0026062871
UniRef90_A0A1G6G2D0	12.9923148534
UniRef90_A0A1G6G2D0|unclassified	12.9923148534
UniRef90_J9GKX4	12.9870129870
UniRef90_J9GKX4|unclassified	12.9870129870
UniRef90_R5UWQ2	12.9720176595
UniRef90_R5UWQ2|unclassified	12.9720176595
UniRef90_Q8AA75	12.9585622516
UniRef90_Q8AA75|unclassified	12.9585622516
UniRef90_Q5LC76	12.9485594611
UniRef90_Q5LC76|unclassified	12.9485594611
UniRef90_A0A174GGQ3	12.9386628519
UniRef90_A0A174GGQ3|unclassified	12.9386628519
UniRef90_A0A1G8Q7Y0	12.9102877687
UniRef90_A0A1G8Q7Y0|unclassified	12.9102877687
UniRef90_I3YR87	12.9086590012
UniRef90_I3YR87|unclassified	12.9086590012
UniRef90_I3YNN8	12.9048414597
UniRef90_I3YNN8|unclassified	12.9048414597
UniRef90_A0A120A3D8	12.8810451562
UniRef90_A0A120A3D8|unclassified	12.8810451562
UniRef90_R5V0G9	12.8559590776
UniRef90_R5V0G9|unclassified	12.8559590776
UniRef90_R6TIZ7	12.8329746449
UniRef90_R6TIZ7|unclassified	12.8329746449
UniRef90_F0R2B6	12.7875192451
UniRef90_F0R2B6|unclassified	12.7875192451
UniRef90_A0A0K6BUJ4	12.7866931953
UniRef90_A0A0K6BUJ4|unclassified	12.7866931953
UniRef90_Q8A7F8	12.7860596261
UniRef90_Q8A7F8|unclassified	12.7860596261
UniRef90_A0A395W2N6	12.7601985299
UniRef90_A0A395W2N6|unclassified	12.7601985299
UniRef90_A0A359G433	12.7592072506
UniRef90_A0A359G433|unclassified	12.7592072506
UniRef90_R6T4J4	12.7523537672
UniRef90_R6T4J4|unclassified	12.7523537672
UniRef90_W0U399	12.7446276125
UniRef90_W0U399|unclassified	12.7446276125
UniRef90_I3YQZ4	12.7398793766
UniRef90_I3YQZ4|unclassified	12.7398793766
UniRef90_W4UY19	12.7283140453
UniRef90_W4UY19|unclassified	12.7283140453
UniRef90_R6TF17	12.7203722083
UniRef90_R6TF17|unclassified	12.7203722083
UniRef90_C3QEG0	12.7040267701
UniRef90_C3QEG0|unclassified	12.7040267701
UniRef90_R5V8A0	12.6851524707
UniRef90_R5V8A0|unclassified	12.6851524707
UniRef90_E4ME20	12.6834598027
UniRef90_E4ME20|unclassified	12.6834598027
UniRef90_W0U8U5	12.6697158867
UniRef90_W0U8U5|unclassified	12.6697158867
UniRef90_A0A0P0M2M3	12.6495181378
UniRef90_A0A0P0M2M3|unclassified	12.6495181378
UniRef90_W0U7D6	12.6375127255
UniRef90_W0U7D6|unclassified	12.6375127255
UniRef90_R6DIR7	12.6174792120
UniRef90_R6DIR7|unclassified	12.6174792120
UniRef90_I3YKD6	12.6052568634
UniRef90_I3YKD6|unclassified	12.6052568634
UniRef90_R6FPH6	12.6042434259
UniRef90_R6FPH6|unclassified	12.6042434259
UniRef90_R6TBS3	12.5992927651
UniRef90_R6TBS3|unclassified	12.5992927651
UniRef90_R6DWT9	12.5989298283
UniRef90_R6DWT9|unclassified	12.5989298283
UniRef90_R6L9C6	12.5731630493
UniRef90_R6L9C6|unclassified	12.5731630493
UniRef90_R5UG54	12.5373853686
UniRef90_R5UG54|unclassified	12.5373853686
UniRef90_D6CZU7	12.5370581597
UniRef90_D6CZU7|unclassified	12.5370581597
UniRef90_A0A174IV25	12.5082707485
UniRef90_A0A174IV25|unclassified	12.5082707485
UniRef90_R6TC65	12.5024700319
UniRef90_R6TC65|unclassified	12.5024700319
UniRef90_A0A2M9V0K6	12.4960226109
UniRef90_A0A2M9V0K6|unclassified	12.4960226109
UniRef90_R5UW88	12.4953854242
UniRef90_R5UW88|unclassified	12.4953854242
UniRef90_A0A358M1M8	12.4621432198
UniRef90_A0A358M1M8|unclassified	12.4621432198
UniRef90_A0A1Q6HD15	12.4533807386
UniRef90_A0A1Q6HD15|unclassified	12.4533807386
UniRef90_U2CQP3	12.4471458366
UniRef90_U2CQP3|unclassified	12.4471458366
UniRef90_R5AX22	12.4098269055
UniRef90_R5AX22|unclassified	12.4098269055
UniRef90_E4M8T9	12.3955365139
UniRef90_E4M8T9|unclassified	12.3955365139
UniRef90_W4URX9	12.3651722216
UniRef90_W4URX9|unclassified	12.3651722216
UniRef90_D4IJS5	12.3575525144
UniRef90_D4IJS5|unclassified	12.3575525144
UniRef90_A0A127SWB5	12.3542727282
UniRef90_A0A127SWB5|unclassified	12.3542727282
UniRef90_A0A3D2BCY3	12.3366105779
UniRef90_A0A3D2BCY3|unclassified	12.3366105779
UniRef90_A0A015Q8V6	12.3305171306
UniRef90_A0A015Q8V6|unclassified	12.3305171306
UniRef90_A0A3C0BD63	12.3276168790
UniRef90_A0A3C0BD63|unclassified	12.3276168790
UniRef90_A0A354HW85	12.3254279045
UniRef90_A0A354HW85|unclassified	12.3254279045
UniRef90_E4MD06	12.2902011175
UniRef90_E4MD06|unclassified	12.2902011175
UniRef90_A0A0P0M3X7	12.2874181880
UniRef90_A0A0P0M3X7|unclassified	12.2874181880
UniRef90_I3YM10	12.2744225863
UniRef90_I3YM10|unclassified	12.2744225863
UniRef90_D4ILT6	12.2594026978
UniRef90_D4ILT6|unclassified	12.2594026978
UniRef90_A0A174AX96	12.2576762687
UniRef90_A0A174AX96|unclassified	12.2576762687
UniRef90_R6TIY6	12.2500679764
UniRef90_R6TIY6|unclassified	12.2500679764
UniRef90_A5ZCR0	12.2255965018
UniRef90_A5ZCR0|unclassified	12.2255965018
UniRef90_A0A015PBT0	12.1985105864
UniRef90_A0A015PBT0|unclassified	12.1985105864
UniRef90_C3R2A6	12.1831638529
UniRef90_C3R2A6|unclassified	12.1831638529
UniRef90_A0A3E5BV12	12.1818208745
UniRef90_A0A3E5BV12|unclassified	12.1818208745
UniRef90_R6T074	12.1774297922
UniRef90_R6T074|unclassified	12.1774297922
UniRef90_A0A1C5WU63	12.1751833003
UniRef90_A0A1C5WU63|unclassified	12.1751833003
UniRef90_F7LMD2	12.1721387096
UniRef90_F7LMD2|unclassified	12.1721387096
UniRef90_R6SZ71	12.1635213956
UniRef90_R6SZ71|unclassified	12.1635213956
UniRef90_B7BA56	12.1631483392
UniRef90_B7BA56|unclassified	12.1631483392
UniRef90_U2CXV4	12.1580873669
UniRef90_U2CXV4|unclassified	12.1580873669
UniRef90_K1U3D3	12.1517144118
UniRef90_K1U3D3|unclassified	12.1517144118
UniRef90_A0A0P0ER20	12.1356637930
UniRef90_A0A0P0ER20|unclassified	12.1356637930
UniRef90_K5CG88	12.1289935529
UniRef90_K5CG88|unclassified	12.1289935529
UniRef90_A0A374WAW2	12.1086148389
UniRef90_A0A374WAW2|unclassified	12.1086148389
UniRef90_E4MBX4	12.0891338887
UniRef90_E4MBX4|unclassified	12.0891338887
UniRef90_A0A1Y4UD43	12.0771577161
UniRef90_A0A1Y4UD43|unclassified	12.0771577161
UniRef90_E4MCG9	12.0725083874
UniRef90_E4MCG9|unclassified	12.0725083874
UniRef90_R5UJM9	12.0664127368
UniRef90_R5UJM9|unclassified	12.0664127368
UniRef90_I3YQD8	12.0653371547
UniRef90_I3YQD8|unclassified	12.0653371547
UniRef90_A0A3A9HAH7	12.0467348815
UniRef90_A0A3A9HAH7|unclassified	12.0467348815
UniRef90_W4PUB0	12.0165649346
UniRef90_W4PUB0|unclassified	12.0165649346
UniRef90_A0A174RP44	12.0077195767
UniRef90_A0A174RP44|unclassified	12.0077195767
UniRef90_R5AXT0	11.9957158269
UniRef90_R5AXT0|unclassified	11.9957158269
UniRef90_Q8ABB0	11.9670755933
UniRef90_Q8ABB0|unclassified	11.9670755933
UniRef90_A5ZDM4	11.9648740518
UniRef90_A5ZDM4|unclassified	11.9648740518
UniRef90_D6D505	11.9480230390
UniRef90_D6D505|unclassified	11.9480230390
UniRef90_R5B615	11.9455684419
UniRef90_R5B615|unclassified	11.9455684419
UniRef90_I3YQR7	11.9312833391
UniRef90_I3YQR7|unclassified	11.9312833391
UniRef90_A0A3D1LD09	11.9248525624
UniRef90_A0A3D1LD09|unclassified	11.9248525624
UniRef90_F3PL25	11.9182097937
UniRef90_F3PL25|unclassified	11.9182097937
UniRef90_R7KI27	11.9103836744
UniRef90_R7KI27|unclassified	11.9103836744
UniRef90_A0A143XCJ0	11.8610740863
UniRef90_A0A143XCJ0|unclassified	11.8610740863
UniRef90_R5V0G5	11.8569475647
UniRef90_R5V0G5|unclassified	11.8569475647
UniRef90_I3YP41	11.8490609458
UniRef90_I3YP41|unclassified	11.8490609458
UniRef90_R5UHX1	11.8375719122
UniRef90_R5UHX1|unclassified	11.8375719122
UniRef90_I3YLW6	11.8094573816
UniRef90_I3YLW6|unclassified	11.8094573816
UniRef90_C9L1X3	11.8079991765
UniRef90_C9L1X3|unclassified	11.8079991765
UniRef90_R6UWG5	11.8045787920
UniRef90_R6UWG5|unclassified	11.8045787920
UniRef90_A0A078SJR1	11.7961091252
UniRef90_A0A078SJR1|unclassified	11.7961091252
UniRef90_E4MDL2	11.7822737868
UniRef90_E4MDL2|unclassified	11.7822737868
UniRef90_A0A015PFF8	11.7706902042
UniRef90_A0A015PFF8|unclassified	11.7706902042
UniRef90_A6KWL1	11.7680723645
UniRef90_A6KWL1|unclassified	11.7680723645
UniRef90_E4MDC1	11.7142767419
UniRef90_E4MDC1|unclassified	11.7142767419
UniRef90_R6T5D2	11.6932628942
UniRef90_R6T5D2|unclassified	11.6932628942
UniRef90_E4MBQ7	11.6868070175
UniRef90_E4MBQ7|unclassified	11.6868070175
UniRef90_R5UE87	11.6571758417
UniRef90_R5UE87|unclassified	11.6571758417
UniRef90_C3QIB9	11.6167055531
UniRef90_C3QIB9|unclassified	11.6167055531
UniRef90_R5ULI1	11.6166500868
UniRef90_R5ULI1|unclassified	11.6166500868
UniRef90_R6TIB2	11.6145840503
UniRef90_R6TIB2|unclassified	11.6145840503
UniRef90_A0A0P0F089	11.5858737949
UniRef90_A0A0P0F089|unclassified	11.5858737949
UniRef90_R6U8P2	11.5753734490
UniRef90_R6U8P2|unclassified	11.5753734490
UniRef90_U2CUV9	11.5751152987
UniRef90_U2CUV9|unclassified	11.5751152987
UniRef90_I3YQR5	11.5700070694
UniRef90_I3YQR5|unclassified	11.5700070694
UniRef90_R6U3Q7	11.5607844293
UniRef90_R6U3Q7|unclassified	11.5607844293
UniRef90_R5V7R3	11.5562763135
UniRef90_R5V7R3|unclassified	11.5562763135
UniRef90_R5UY87	11.5470029504
UniRef90_R5UY87|unclassified	11.5470029504
UniRef90_A0A174PHI6	11.5462940284
UniRef90_A0A174PHI6|unclassified	11.5462940284
UniRef90_D4IQ77	11.5355698379
UniRef90_D4IQ77|unclassified	11.5355698379
UniRef90_R5UC61	11.4895730619
UniRef90_R5UC61|unclassified	11.4895730619
UniRef90_R6THJ0	11.4720959991
UniRef90_R6THJ0|unclassified	11.4720959991
UniRef90_R5UF79	11.4433060820
UniRef90_R5UF79|unclassified	11.4433060820
UniRef90_Q5LIQ2	11.4316171772
UniRef90_Q5LIQ2|unclassified	11.4316171772
UniRef90_R6JQM2	11.4302606310
UniRef90_R6JQM2|unclassified	11.4302606310
UniRef90_A7LWB8	11.4075878078
UniRef90_A7LWB8|unclassified	11.4075878078
UniRef90_R5U4U4	11.4068016590
UniRef90_R5U4U4|unclassified	11.4068016590
UniRef90_R5UB15	11.3782110835
UniRef90_R5UB15|unclassified	11.3782110835
UniRef90_A0A173Z0N9	11.3633707566
UniRef90_A0A173Z0N9|unclassified	11.3633707566
UniRef90_R6FT54	11.3497911324
UniRef90_R6FT54|unclassified	11.3497911324
UniRef90_A0A174RG68	11.3257841192
UniRef90_A0A174RG68|unclassified	11.3257841192
UniRef90_A0A173XQT0	11.3019990917
UniRef90_A0A173XQT0|unclassified	11.3019990917
UniRef90_A0A0P0M5L2	11.2792326882
UniRef90_A0A0P0M5L2|unclassified	11.2792326882
UniRef90_W0U2Z2	11.2791391468
UniRef90_W0U2Z2|unclassified	11.2791391468
UniRef90_A0A174JDR5	11.2779918595
UniRef90_A0A174JDR5|unclassified	11.2779918595
UniRef90_E4M7K3	11.2745249815
UniRef90_E4M7K3|unclassified	11.2745249815
UniRef90_W6PFF9	11.2721975583
UniRef90_W6PFF9|unclassified	11.2721975583
UniRef90_R6TCG1	11.2692192941
UniRef90_R6TCG1|unclassified	11.2692192941
UniRef90_A5ZEJ9	11.2592054734
UniRef90_A5ZEJ9|unclassified	11.2592054734
UniRef90_A0A3B8VVA7	11.2243487070
UniRef90_A0A3B8VVA7|unclassified	11.2243487070
UniRef90_R6SUU6	11.2234826110
UniRef90_R6SUU6|unclassified	11.2234826110
UniRef90_E1WS50	11.2109862672
UniRef90_E1WS50|unclassified	11.2109862672
UniRef90_A0A1C6B356	11.2024987317
UniRef90_A0A1C6B356|unclassified	11.2024987317
UniRef90_A0A1I5C5T8	11.1941074887
UniRef90_A0A1I5C5T8|unclassified	11.1941074887
UniRef90_R5UTQ0	11.1696039502
UniRef90_R5UTQ0|unclassified	11.1696039502
UniRef90_A0A174RR72	11.1494912927
UniRef90_A0A174RR72|unclassified	11.1494912927
UniRef90_R6U7I1	11.1365494147
UniRef90_R6U7I1|unclassified	11.1365494147
UniRef90_C9KW88	11.1164362147
UniRef90_C9KW88|unclassified	11.1164362147
UniRef90_R6RQA5	11.1088433454
